salesid,gamename,platform,year_of_release,genre,developer,na_sales,eu_sales,jp_sales,other_sales,global_sales,salesyear
34367,Dungeon Raiders,DS,2009,Role-Playing,Focus Home Interactive,0.01,0.01,0.01,0.01,0.04,2009
34368,Romance of the Three Kingdoms 13,PS3,2015,Action,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,2015
34369,Romance of the Three Kingdoms 13,PS3,2015,Action,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,2018
34370,Romance of the Three Kingdoms 13,PS3,2015,Action,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,2020
34371,Blood Bowl,PC,2009,Sports,Focus Home Interactive,0.01,0.01,0.01,0.01,0.04,2020
34372,Port Royale 2,PC,2004,Strategy,Ascaron Entertainment GmbH,0.01,0.01,0.01,0.01,0.04,2005
34373,Port Royale 2,PC,2004,Strategy,Ascaron Entertainment GmbH,0.01,0.01,0.01,0.01,0.04,2012
34374,Port Royale 2,PC,2004,Strategy,Ascaron Entertainment GmbH,0.01,0.01,0.01,0.01,0.04,2017
34375,Star Trek: Shattered Universe,XB,2004,Simulation,Global Star,0.01,0.01,0.01,0.01,0.04,2010
34376,Star Trek: Shattered Universe,XB,2004,Simulation,Global Star,0.01,0.01,0.01,0.01,0.04,2013
34377,Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,0.01,0.01,0.01,0.01,0.04,2011
34378,Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,0.01,0.01,0.01,0.01,0.04,2014
34379,Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,0.01,0.01,0.01,0.01,0.04,2016
34380,Company of Heroes: Tales of Valor,PC,2009,Strategy,THQ,0.01,0.01,0.01,0.01,0.04,2020
34381,12Riven: The Psi-Climinal of Integral,PS2,2008,Adventure,CyberFront,0.01,0.01,0.01,0.01,0.04,2021
34382,Battle Spirits: Digital Starter,DS,2010,Role-Playing,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2012
34383,Battle Spirits: Digital Starter,DS,2010,Role-Playing,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2017
34384,Farm Frenzy 3,PC,2009,Strategy,Alawar Entertainment,0.01,0.01,0.01,0.01,0.04,2009
34385,Farm Frenzy 3,PC,2009,Strategy,Alawar Entertainment,0.01,0.01,0.01,0.01,0.04,2013
34386,Farm Frenzy 3,PC,2009,Strategy,Alawar Entertainment,0.01,0.01,0.01,0.01,0.04,2017
34387,Farm Frenzy 3,PC,2009,Strategy,Alawar Entertainment,0.01,0.01,0.01,0.01,0.04,2019
34388,Guilty Gear XX Accent Core,Wii,2007,Fighting,505 Games,0.01,0.01,0.01,0.01,0.04,2011
34389,Guilty Gear XX Accent Core,Wii,2007,Fighting,505 Games,0.01,0.01,0.01,0.01,0.04,2020
34390,Lionel Trains: On Track,DS,2006,Action,DSI Games,0.01,0.01,0.01,0.01,0.04,2009
34391,Lionel Trains: On Track,DS,2006,Action,DSI Games,0.01,0.01,0.01,0.01,0.04,2013
34392,Lionel Trains: On Track,DS,2006,Action,DSI Games,0.01,0.01,0.01,0.01,0.04,2015
34393,Lionel Trains: On Track,DS,2006,Action,DSI Games,0.01,0.01,0.01,0.01,0.04,2019
34394,WarJetz,PS2,2001,Shooter,3DO,0.01,0.01,0.01,0.01,0.04,2004
34395,WarJetz,PS2,2001,Shooter,3DO,0.01,0.01,0.01,0.01,0.04,2010
34396,WarJetz,PS2,2001,Shooter,3DO,0.01,0.01,0.01,0.01,0.04,2012
34397,WarJetz,PS2,2001,Shooter,3DO,0.01,0.01,0.01,0.01,0.04,2017
34398,Breeding Stud 2,PS,1998,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,1999
34399,Breeding Stud 2,PS,1998,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2006
34400,Breeding Stud 2,PS,1998,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2021
34401,Banushi Life Game: Winner's Circle,DS,2007,Sports,Genki,0.01,0.01,0.01,0.01,0.04,2009
34402,Banushi Life Game: Winner's Circle,DS,2007,Sports,Genki,0.01,0.01,0.01,0.01,0.04,2014
34403,Stellaris,PC,2016,Strategy,Paradox Interactive,0.01,0.01,0.01,0.01,0.04,2019
34404,Gakuen Hetalia Portable,PSP,2011,Adventure,Idea Factory,0.01,0.01,0.01,0.01,0.04,2017
34405,Catwoman,GBA,2004,Action,Electronic Arts,0.01,0.01,0.01,0.01,0.04,2005
34406,Catwoman,GBA,2004,Action,Electronic Arts,0.01,0.01,0.01,0.01,0.04,2015
34407,Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.01,0.01,0.01,0.04,2009
34408,Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.01,0.01,0.01,0.04,2013
34409,Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.01,0.01,0.01,0.04,2019
34410,Chibi Maruko-Chan DS: Maru-Chan no Machi,DS,2009,Puzzle,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2012
34411,Capcom Fighting Evolution,XB,2005,Fighting,Capcom,0.01,0.01,0.01,0.01,0.04,2009
34412,Capcom Fighting Evolution,XB,2005,Fighting,Capcom,0.01,0.01,0.01,0.01,0.04,2013
34413,Gray Matter,X360,2011,Adventure,DTP Entertainment,0.01,0.01,0.01,0.01,0.04,2013
34414,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0.01,0.01,0.04,2016
34415,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0.01,0.01,0.04,2017
34416,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0.01,0.01,0.04,2018
34417,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0.01,0.01,0.04,2019
34418,Riding Stables: The Whitakers present Milton and Friends,3DS,2011,Sports,DTP Entertainment,0.01,0.01,0.01,0.01,0.04,2015
34419,Riding Stables: The Whitakers present Milton and Friends,3DS,2011,Sports,DTP Entertainment,0.01,0.01,0.01,0.01,0.04,2020
34420,World Poker Tour,PSP,2006,Misc,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2006
34421,World Poker Tour,PSP,2006,Misc,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2014
34422,Barnyard,Wii,2006,Action,THQ,0.01,0.01,0.01,0.01,0.04,2007
34423,Barnyard,Wii,2006,Action,THQ,0.01,0.01,0.01,0.01,0.04,2013
34424,Barnyard,Wii,2006,Action,THQ,0.01,0.01,0.01,0.01,0.04,2014
34425,Barnyard,Wii,2006,Action,THQ,0.01,0.01,0.01,0.01,0.04,2019
34426,Paws & Claws: Regal Resort,DS,2010,Simulation,THQ,0.01,0.01,0.01,0.01,0.04,2011
34427,Paws & Claws: Regal Resort,DS,2010,Simulation,THQ,0.01,0.01,0.01,0.01,0.04,2016
34428,Paws & Claws: Regal Resort,DS,2010,Simulation,THQ,0.01,0.01,0.01,0.01,0.04,2021
34429,Mazes of Fate DS,DS,2008,Role-Playing,Graffiti,0.01,0.01,0.01,0.01,0.04,2012
34430,Mazes of Fate DS,DS,2008,Role-Playing,Graffiti,0.01,0.01,0.01,0.01,0.04,2021
34431,Novastorm,PS,1995,Shooter,Psygnosis,0.01,0.01,0.01,0.01,0.04,2002
34432,Novastorm,PS,1995,Shooter,Psygnosis,0.01,0.01,0.01,0.01,0.04,2017
34433,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,2012,Role-Playing,Spike,0.01,0.01,0.01,0.01,0.04,2012
34434,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,2012,Role-Playing,Spike,0.01,0.01,0.01,0.01,0.04,2017
34435,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,2012,Role-Playing,Spike,0.01,0.01,0.01,0.01,0.04,2020
34436,PopCap Arcade Vol 1,X360,2007,Puzzle,PopCap Games,0.01,0.01,0.01,0.01,0.04,2007
34437,PopCap Arcade Vol 1,X360,2007,Puzzle,PopCap Games,0.01,0.01,0.01,0.01,0.04,2011
34438,PopCap Arcade Vol 1,X360,2007,Puzzle,PopCap Games,0.01,0.01,0.01,0.01,0.04,2014
34439,PopCap Arcade Vol 1,X360,2007,Puzzle,PopCap Games,0.01,0.01,0.01,0.01,0.04,2017
34440,Test Drive: Ferrari Legends,PS3,2012,Racing,Unknown,0.01,0.01,0.01,0.01,0.04,2013
34441,Test Drive: Ferrari Legends,PS3,2012,Racing,Unknown,0.01,0.01,0.01,0.01,0.04,2017
34442,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0.01,0.01,0.01,0.01,0.04,2006
34443,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0.01,0.01,0.01,0.01,0.04,2012
34444,Heroes of Might and Magic V,PC,2006,Strategy,Ubisoft,0.01,0.01,0.01,0.01,0.04,2019
34445,Dead Ball Zone,PS,1998,Sports,GT Interactive,0.01,0.01,0.01,0.01,0.04,2011
34446,NBA in the Zone 2000,N64,2000,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2006
34447,NBA in the Zone 2000,N64,2000,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2013
34448,Winning Post World 2010,PS3,2010,Sports,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,2012
34449,Winning Post World 2010,PS3,2010,Sports,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,2015
34450,Winning Post World 2010,PS3,2010,Sports,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,2018
34451,NBA In The Zone '99,N64,1998,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2003
34452,NBA In The Zone '99,N64,1998,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2009
34453,NBA In The Zone '99,N64,1998,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2012
34454,NBA In The Zone '99,N64,1998,Sports,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2017
34455,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,DS,2010,Action,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2010
34456,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,DS,2010,Action,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2015
34457,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,DS,2010,Action,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2016
34458,Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!,DS,2010,Action,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2020
34459,World Series Baseball,SAT,1994,Sports,Sega,0.01,0.01,0.01,0.01,0.04,1999
34460,World Series Baseball,SAT,1994,Sports,Sega,0.01,0.01,0.01,0.01,0.04,2010
34461,World Series Baseball,SAT,1994,Sports,Sega,0.01,0.01,0.01,0.01,0.04,2019
34462,Haunted Casino,SAT,1996,Adventure,Societa,0.01,0.01,0.01,0.01,0.04,1998
34463,Haunted Casino,SAT,1996,Adventure,Societa,0.01,0.01,0.01,0.01,0.04,2005
34464,Haunted Casino,SAT,1996,Adventure,Societa,0.01,0.01,0.01,0.01,0.04,2014
34465,Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2007
34466,Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2014
34467,Metal Gear Solid: Digital Graphic Novel,PSP,2006,Misc,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2016
34468,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012,Action,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2013
34469,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012,Action,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2014
34470,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012,Action,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2017
34471,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012,Action,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2018
34472,Aeon Flux,PS2,2005,Action,THQ,0.01,0.01,0.01,0.01,0.04,2008
34473,MLB 2K12 / NBA 2K12 Combo Pack,X360,2012,Sports,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2012
34474,MLB 2K12 / NBA 2K12 Combo Pack,X360,2012,Sports,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2014
34475,MLB 2K12 / NBA 2K12 Combo Pack,X360,2012,Sports,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2017
34476,MLB 2K12 / NBA 2K12 Combo Pack,X360,2012,Sports,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2018
34477,Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,0.01,0.01,0.01,0.01,0.04,2004
34478,Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,0.01,0.01,0.01,0.01,0.04,2010
34479,Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,0.01,0.01,0.01,0.01,0.04,2014
34480,Age of Mythology: The Titans,PC,2003,Strategy,Microsoft Game Studios,0.01,0.01,0.01,0.01,0.04,2017
34481,Chicken Blaster,DS,2009,Shooter,Zushi Games,0.01,0.01,0.01,0.01,0.04,2014
34482,Chicken Blaster,DS,2009,Shooter,Zushi Games,0.01,0.01,0.01,0.01,0.04,2015
34483,S.Y.K Renshouden Portable,PSP,2011,Adventure,Idea Factory,0.01,0.01,0.01,0.01,0.04,2012
34484,S.Y.K Renshouden Portable,PSP,2011,Adventure,Idea Factory,0.01,0.01,0.01,0.01,0.04,2018
34485,Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,Nippon Ichi Software,0.01,0.01,0.01,0.01,0.04,2016
34486,Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,Nippon Ichi Software,0.01,0.01,0.01,0.01,0.04,2017
34487,Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,Nippon Ichi Software,0.01,0.01,0.01,0.01,0.04,2018
34488,Psycho-Pass: Mandatory Happiness,PS4,2016,Adventure,Nippon Ichi Software,0.01,0.01,0.01,0.01,0.04,2019
34489,Arctic Tale,Wii,2007,Adventure,Zoo Digital Publishing,0.01,0.01,0.01,0.01,0.04,2011
34490,Arctic Tale,Wii,2007,Adventure,Zoo Digital Publishing,0.01,0.01,0.01,0.01,0.04,2014
34491,Virtua Tennis 4,PC,2011,Sports,Sega,0.01,0.01,0.01,0.01,0.04,2011
34492,Virtua Tennis 4,PC,2011,Sports,Sega,0.01,0.01,0.01,0.01,0.04,2017
34493,Metal Max Returns,SNES,1995,Role-Playing,Data East,0.01,0.01,0.01,0.01,0.04,1997
34494,Metal Max Returns,SNES,1995,Role-Playing,Data East,0.01,0.01,0.01,0.01,0.04,2005
34495,Metal Max Returns,SNES,1995,Role-Playing,Data East,0.01,0.01,0.01,0.01,0.04,2018
34496,Shattered Union,XB,2005,Strategy,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2008
34497,Shattered Union,XB,2005,Strategy,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2010
34498,Shattered Union,XB,2005,Strategy,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2016
34499,Shattered Union,XB,2005,Strategy,Take-Two Interactive,0.01,0.01,0.01,0.01,0.04,2017
34500,GRID,PC,,Racing,Codemasters,0.01,0.01,0.01,0.01,0.04,1999
34501,Monster High: New Ghoul in School,PS3,2015,Action,Little Orbit,0.01,0.01,0.01,0.01,0.04,2020
34502,Hanaoni: Yume no Tsudzuki,PSP,2012,Action,Idea Factory,0.01,0.01,0.01,0.01,0.04,2013
34503,Hanaoni: Yume no Tsudzuki,PSP,2012,Action,Idea Factory,0.01,0.01,0.01,0.01,0.04,2017
34504,Hanaoni: Yume no Tsudzuki,PSP,2012,Action,Idea Factory,0.01,0.01,0.01,0.01,0.04,2018
34505,Mat Hoffman's Pro BMX 2,GC,2002,Sports,Activision,0.01,0.01,0.01,0.01,0.04,2008
34506,Mat Hoffman's Pro BMX 2,GC,2002,Sports,Activision,0.01,0.01,0.01,0.01,0.04,2015
34507,Deadliest Warrior: Ancient Combat,PS3,2012,Fighting,Cloud Imperium Games Corporation,0.01,0.01,0.01,0.01,0.04,2020
34508,Unchained Blades ,3DS,2011,Role-Playing,FuRyu,0.01,0.01,0.01,0.01,0.04,2012
34509,Unchained Blades ,3DS,2011,Role-Playing,FuRyu,0.01,0.01,0.01,0.01,0.04,2013
34510,Unchained Blades ,3DS,2011,Role-Playing,FuRyu,0.01,0.01,0.01,0.01,0.04,2016
34511,Unchained Blades ,3DS,2011,Role-Playing,FuRyu,0.01,0.01,0.01,0.01,0.04,2017
34512,Terraria,XOne,2014,Action,505 Games,0.01,0.01,0.01,0.01,0.04,2015
34513,Terraria,XOne,2014,Action,505 Games,0.01,0.01,0.01,0.01,0.04,2021
34514,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,3DS,2014,Adventure,Happinet,0.01,0.01,0.01,0.01,0.04,2014
34515,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,3DS,2014,Adventure,Happinet,0.01,0.01,0.01,0.01,0.04,2017
34516,Dolly Kanon Dokidoki Tokimeki Himitsu no Ongaku Katsudou Start Desu!!,3DS,2014,Adventure,Happinet,0.01,0.01,0.01,0.01,0.04,2018
34517,Company of Heroes: Opposing Fronts,PC,2007,Strategy,THQ,0.01,0.01,0.01,0.01,0.04,2013
34518,Company of Heroes: Opposing Fronts,PC,2007,Strategy,THQ,0.01,0.01,0.01,0.01,0.04,2018
34519,Gal*Gun,X360,2011,Shooter,Alchemist,0.01,0.01,0.01,0.01,0.04,2019
34520,Black & White,PC,2001,Strategy,Electronic Arts,0.01,0.01,0.01,0.01,0.04,2010
34521,Black & White,PC,2001,Strategy,Electronic Arts,0.01,0.01,0.01,0.01,0.04,2011
34522,NHL Hitz Pro,GC,,Sports,Unknown,0.01,0.01,0.01,0.01,0.04,2004
34523,NHL Hitz Pro,GC,,Sports,Unknown,0.01,0.01,0.01,0.01,0.04,2018
34524,Ookami Kakushi,PSP,2009,Action,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2011
34525,Ookami Kakushi,PSP,2009,Action,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2012
34526,Ookami Kakushi,PSP,2009,Action,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2016
34527,Ookami Kakushi,PSP,2009,Action,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2019
34528, Haikyu!! Cross Team Match!,3DS,2016,Adventure,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2017
34529, Haikyu!! Cross Team Match!,3DS,2016,Adventure,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2018
34530, Haikyu!! Cross Team Match!,3DS,2016,Adventure,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2020
34531,Gormiti: The Lords of Nature!,Wii,2010,Adventure,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2010
34532,Gormiti: The Lords of Nature!,Wii,2010,Adventure,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2015
34533,Gormiti: The Lords of Nature!,Wii,2010,Adventure,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2017
34534,Gormiti: The Lords of Nature!,Wii,2010,Adventure,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2021
34535,North American Hunting Extravaganza 2,Wii,2010,Sports,Unknown,0.01,0.01,0.01,0.01,0.04,2014
34536,North American Hunting Extravaganza 2,Wii,2010,Sports,Unknown,0.01,0.01,0.01,0.01,0.04,2020
34537,Zen-Nippon GT Senshuken,SNES,1995,Racing,Banpresto,0.01,0.01,0.01,0.01,0.04,1995
34538,Zen-Nippon GT Senshuken,SNES,1995,Racing,Banpresto,0.01,0.01,0.01,0.01,0.04,2001
34539,Zen-Nippon GT Senshuken,SNES,1995,Racing,Banpresto,0.01,0.01,0.01,0.01,0.04,2011
34540,Zen-Nippon GT Senshuken,SNES,1995,Racing,Banpresto,0.01,0.01,0.01,0.01,0.04,2018
34541,Monaco Grand Prix,N64,1999,Racing,Ubisoft,0.01,0.01,0.01,0.01,0.04,2003
34542,Monaco Grand Prix,N64,1999,Racing,Ubisoft,0.01,0.01,0.01,0.01,0.04,2020
34543,Worms Armageddon,N64,1999,Strategy,Infogrames,0.01,0.01,0.01,0.01,0.04,1999
34544,Worms Armageddon,N64,1999,Strategy,Infogrames,0.01,0.01,0.01,0.01,0.04,2008
34545,Worms Armageddon,N64,1999,Strategy,Infogrames,0.01,0.01,0.01,0.01,0.04,2013
34546,Worms Armageddon,N64,1999,Strategy,Infogrames,0.01,0.01,0.01,0.01,0.04,2018
34547,Rally Challenge 2000,N64,1999,Racing,Imagineer,0.01,0.01,0.01,0.01,0.04,1999
34548,Rally Challenge 2000,N64,1999,Racing,Imagineer,0.01,0.01,0.01,0.01,0.04,2007
34549,Rally Challenge 2000,N64,1999,Racing,Imagineer,0.01,0.01,0.01,0.01,0.04,2009
34550,Rally Challenge 2000,N64,1999,Racing,Imagineer,0.01,0.01,0.01,0.01,0.04,2015
34551,Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,2000,Platform,Infogrames,0.01,0.01,0.01,0.01,0.04,2000
34552,Looney Tunes Duck Dodgers Starring: Daffy Duck,N64,2000,Platform,Infogrames,0.01,0.01,0.01,0.01,0.04,2019
34553,PD Ultraman Battle Collection 64,N64,1999,Strategy,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2003
34554,PD Ultraman Battle Collection 64,N64,1999,Strategy,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2009
34555,PD Ultraman Battle Collection 64,N64,1999,Strategy,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2016
34556,Deadly Arts,N64,1998,Fighting,Konami Digital Entertainment,0.01,0.01,0.01,0.01,0.04,2009
34557,Superman: Countdown to Apokolips,GBA,2003,Platform,Atari,0.01,0.01,0.01,0.01,0.04,2008
34558,Superman: Countdown to Apokolips,GBA,2003,Platform,Atari,0.01,0.01,0.01,0.01,0.04,2020
34559,Sengoku Musou 3 Z Special,PSP,2012,Action,Ackkstudios,0.01,0.01,0.01,0.01,0.04,2013
34560,Sengoku Musou 3 Z Special,PSP,2012,Action,Ackkstudios,0.01,0.01,0.01,0.01,0.04,2015
34561,Sengoku Musou 3 Z Special,PSP,2012,Action,Ackkstudios,0.01,0.01,0.01,0.01,0.04,2016
34562,Sengoku Musou 3 Z Special,PSP,2012,Action,Ackkstudios,0.01,0.01,0.01,0.01,0.04,2019
34563,Kikou Heidan J-Phoenix 2,PS2,2003,Action,Takara,0.01,0.01,0.01,0.01,0.04,2007
34564,Kikou Heidan J-Phoenix 2,PS2,2003,Action,Takara,0.01,0.01,0.01,0.01,0.04,2009
34565,Kikou Heidan J-Phoenix 2,PS2,2003,Action,Takara,0.01,0.01,0.01,0.01,0.04,2017
34566,Ben 10 Galactic Racing,PSV,2012,Racing,D3Publisher,0.01,0.01,0.01,0.01,0.04,2012
34567,Dragon's Lair 3D: Return to the Lair,GC,2002,Platform,THQ,0.01,0.01,0.01,0.01,0.04,2005
34568,Dragon's Lair 3D: Return to the Lair,GC,2002,Platform,THQ,0.01,0.01,0.01,0.01,0.04,2008
34569,Dragon's Lair 3D: Return to the Lair,GC,2002,Platform,THQ,0.01,0.01,0.01,0.01,0.04,2013
34570,Dragon's Lair 3D: Return to the Lair,GC,2002,Platform,THQ,0.01,0.01,0.01,0.01,0.04,2019
34571,Harukanaru Toki no Naka de 5,PSP,2011,Role-Playing,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,2014
34572,Harukanaru Toki no Naka de 5,PSP,2011,Role-Playing,Tecmo Koei,0.01,0.01,0.01,0.01,0.04,2019
34573,Worms 4: Mayhem,XB,2005,Strategy,Codemasters,0.01,0.01,0.01,0.01,0.04,2011
34574,Worms 4: Mayhem,XB,2005,Strategy,Codemasters,0.01,0.01,0.01,0.01,0.04,2013
34575,Winning Post 7 2012,PSP,2012,Sports,Ackkstudios,0.01,0.01,0.01,0.01,0.04,2013
34576,Winning Post 7 2012,PSP,2012,Sports,Ackkstudios,0.01,0.01,0.01,0.01,0.04,2015
34577,Winning Post 7 2012,PSP,2012,Sports,Ackkstudios,0.01,0.01,0.01,0.01,0.04,2019
34578,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,0.01,0.01,0.01,0.01,0.04,2003
34579,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,0.01,0.01,0.01,0.01,0.04,2009
34580,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,0.01,0.01,0.01,0.01,0.04,2013
34581,Rise of Nations,PC,2003,Strategy,Microsoft Game Studios,0.01,0.01,0.01,0.01,0.04,2016
34582,Who Wants to Be a Millionaire: 3rd Edition,DS,2010,Misc,Ubisoft,0.01,0.01,0.01,0.01,0.04,2012
34583,Who Wants to Be a Millionaire: 3rd Edition,DS,2010,Misc,Ubisoft,0.01,0.01,0.01,0.01,0.04,2014
34584,Who Wants to Be a Millionaire: 3rd Edition,DS,2010,Misc,Ubisoft,0.01,0.01,0.01,0.01,0.04,2019
34585,Point Blank 2,PS,1998,Shooter,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2003
34586,Point Blank 2,PS,1998,Shooter,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2009
34587,Point Blank 2,PS,1998,Shooter,Namco Bandai Games,0.01,0.01,0.01,0.01,0.04,2018
34588,Saru! Get You! Pipo Saru Senki,PSP,2009,Role-Playing,Sony Computer Entertainment,0.01,0.01,0.01,0.01,0.04,2019
34589,Men of War: Vietnam,PC,2011,Strategy,Unknown,0.01,0.01,0.01,0.01,0.04,2015
34590,Men of War: Vietnam,PC,2011,Strategy,Unknown,0.01,0.01,0.01,0.01,0.04,2017
34591,J.League Pro Soccer Club o Tsukurou! 8 Euro Plus,PSP,2013,Sports,Sega,0.01,0.01,0.01,0.01,0.04,2018
34592,Imperial Glory,PC,2005,Strategy,Eidos Interactive,0.01,0.01,0.01,0.01,0.04,2007
34593,Imperial Glory,PC,2005,Strategy,Eidos Interactive,0.01,0.01,0.01,0.01,0.04,2009
34594,Imperial Glory,PC,2005,Strategy,Eidos Interactive,0.01,0.01,0.01,0.01,0.04,2015
34595,Imperial Glory,PC,2005,Strategy,Eidos Interactive,0.01,0.01,0.01,0.01,0.04,2017
34596,Imabikisou,PS3,2007,Adventure,Sega,0.01,0.01,0.01,0.01,0.04,2008
34597,Imabikisou,PS3,2007,Adventure,Sega,0.01,0.01,0.01,0.01,0.04,2016
34598,Hakuouki: Reimeiroku Portable,PSP,2011,Adventure,Idea Factory,0.01,0.01,0.01,0.01,0.04,2012
34599,Hakuouki: Reimeiroku Portable,PSP,2011,Adventure,Idea Factory,0.01,0.01,0.01,0.01,0.04,2014
34600,Hakuouki: Reimeiroku Portable,PSP,2011,Adventure,Idea Factory,0.01,0.01,0.01,0.01,0.04,2019
34601,Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,PS2,2008,Shooter,Sega,0.01,0.01,0.01,0.01,0.04,2010
